Label,Authors,Abstract,,
Sadjadi,"Alvarez H.L., Chatfield D., Cox D.A., Crumpler E., D'Cunha C., Gutierrez R., Ibarra J., Johnson E., Kumar K., Milledge T., Narasimhan G., Masoud Sadjadi S., Chi Z.","The ""CyberBridges"" pilot project is an innovative model for creating a new generation of scientists and engineers who are capable of fully integrating cyberinfrastructure into the whole educational, professional, and creative process of their respective disciplines. CyberBridges augments graduate student education to include a foundation of understanding in Advanced Networking and Grid Infrastructure for High Performance Computing, and bridges the divide between the information technology community and diverse science and engineering disciplines. We demonstrate the effectiveness of CyberBridges by providing four case studies. Groundwork has begun to extend the outreach of CyberBridges for international research and education collaborations. 2007 IEEE.",,
Sadjadi,"Masoud Sadjadi S., McKinley P.K., Cheng B.H.C.","The need for adaptability in software is growing, driven in part by the emergence of pervasive and autonomic computing. In many cases, it is desirable to enhance existing programs with adaptive behavior, enabling them to execute effectively in dynamic environments. In this paper, we propose a general programming model called transparent shaping to enable dynamic adaptation in existing programs. We describe an approach to implementing transparent shaping that combines four key software development techniques: aspect-oriented programming to realize separation of concerns at development time, behavioral reflection to support software reconfiguration at run time, component-based design to facilitate independent development and deployment of adaptive code, and adaptive middleware to encapsulate the adaptive functionality. After presenting the general model, we discuss two specific realizations of transparent shaping that we have developed and used to create adaptable applications from existing programs. Copyright 2005 ACM.",,
Sadjadi,"Masoud Sadjadi S., McKinley P.K., Cheng B.H.C., Kurt Stirewalt R.E.","This paper describes TRAP/J, a software tool that enables new adaptable behavior to be added to existing Java applications transparently (that is, without modifying the application source code and without extending the JVM). The generation process combines behavioral reflection and aspect-oriented programming to achieve this goal. Specifically, TRAP/J enables the developer to select, at compile time, a subset of classes in the existing program that are to be adaptable at run time. TRAP/J then generates specific aspects and reflective classes associated with the selected classes, producing an adapt-ready program. As the program executes, new behavior can be introduced via interfaces to the adaptable classes. A case study is presented in which TRAP/J is used to introduce adaptive behavior to an existing audio-streaming application, enabling it to operate effectively in a lossy wireless network by detecting and responding to changing network conditions. Springer-Verlag 2004.",,
Saeed,"Awan M.G., Saeed F.","Mass Spectrometry (MS)-based proteomics has become an essential tool in the study of proteins. With the advent of modern MS machines huge amounts of data is being generated, which can only be processed by novel algorithmic tools. However, in the absence of data benchmarks and ground truth datasets algorithmic integrity testing and reproducibility is a challenging problem. To this end, MaSS-Simulator has been presented, which is an easy to use simulator and can be configured to simulate MS/MS datasets for a wide variety of conditions with known ground truths. MaSS-Simulator offers many configuration options to allow the user a great degree of control over the test datasets, which can enable rigorous and large- scale testing of any proteomics algorithm. MaSS-Simulator is assessed by comparing its performance against experimentally generated spectra and spectra obtained from NIST collections of spectral library. The results show that MaSS-Simulator generated spectra match closely with real-spectra and have a relative-error distribution centered around 25%. In contrast, the theoretical spectra for same peptides have relative-error distribution centered around 150%. MaSS-Simulator will enable developers to specifically highlight the capabilities of their algorithms and provide a strong proof of any pitfalls they might face. Source code, executables, and a user manual for MaSS-Simulator can be downloaded from https://github.com/pcdslab/MaSS-Simulator. 2018 WILEY-VCH Verlag GmbH & Co. KGaA, Weinheim",,
Saeed,"Awan M.G., Eslami T., Saeed F.","In the age of ever increasing data, faster and more efficient data processing algorithms are needed. Graphics Processing Units (GPU) are emerging as a cost-effective alternative architecture for high-end computing. The optimal design of GPU algorithms is a challenging task which requires thorough understanding of the high performance computing architecture as well as the algorithmic design. The steep learning curve needed for effective GPU-centric algorithm design and implementation requires considerable expertise, time, and resources. In this paper, we present GPU-DAEMON, a GPU Data Management, Algorithm Design and Optimization technique suitable for processing array based big omics data. Our proposed GPU algorithm design template outlines and provides generic methods to tackle critical bottlenecks which can be followed to implement high performance, scalable GPU algorithms for given big data problem. We study the capability of GPU-DAEMON by reviewing the implementation of GPU-DAEMON based algorithms for three different big data problems. Speed up of as large as 386x (over the sequential version) and 50x (over naive GPU design methods) are observed using the proposed GPU-DAEMON. GPU-DAEMON template is available at https://github.com/pcdslab/GPU-DAEMON and the source codes for GPU-ArraySort, G-MSR and GPU-PCC are available at https://github.com/pcdslab. 2018 Elsevier Ltd",,
Saeed,"Eslami T., Saeed F.","Functional magnetic resonance imaging (fMRI) is a non-invasive brain imaging technique, which has been regularly used for studying brain’s functional activities in the past few years. A very well-used measure for capturing functional associations in brain is Pearson’s correlation coefficient. Pearson’s correlation is widely used for constructing functional network and studying dynamic functional connectivity of the brain. These are useful measures for understanding the effects of brain disorders on connectivities among brain regions. The fMRI scanners produce huge number of voxels and using traditional central processing unit (CPU)-based techniques for computing pairwise correlations is very time consuming especially when large number of subjects are being studied. In this paper, we propose a graphics processing unit (GPU)-based algorithm called Fast-GPU-PCC for computing pairwise Pearson’s correlation coefficient. Based on the symmetric property of Pearson’s correlation, this approach returns N(N - 1)/2 correlation coefficients located at strictly upper triangle part of the correlation matrix. Storing correlations in a one-dimensional array with the order as proposed in this paper is useful for further usage. Our experiments on real and synthetic fMRI data for different number of voxels and varying length of time series show that the proposed approach outperformed state of the art GPU-based techniques as well as the sequential CPU-based versions. We show that Fast-GPU-PCC runs 62 times faster than CPU-based version and about 2 to 3 times faster than two other state of the art GPU-based methods. 2018 by the authors. Licensee MDPI, Basel, Switzerland.",,
Saeed,"Eslami T., Saeed F.","Attention deficit hyperactivity disorder (ADHD) is one of the most common brain disorders among children. This disorder is considered as a big threat for public health and causes attention, focus and organizing difficulties for children and even adults. Since the cause of ADHD is not known yet, data mining algorithms are being used to help discover patterns which discriminate healthy from ADHD subjects. Numerous efforts are underway with the goal of developing classification tools for ADHD diagnosis based on functional and structural magnetic resonance imaging data of the brain. In this paper, we used Eros, which is a technique for computing similarity between two multivariate time series along with k-Nearest-Neighbor classifier, to classify healthy vs ADHD children. We designed a model selection scheme called J-Eros which is able to pick the optimum value of k for k-Nearest-Neighbor from the training data.We applied this technique to the public data provided by ADHD-200 Consortium competition and our results show that J-Eros is capable of discriminating healthy from ADHD children such that we outperformed the best results reported by ADHD-200 competition about 20 percent for two datasets. The implemented code is available as GPL license on GitHub portal of our lab at https://github.com/pcdslab/J-Eros. 2018 Association for Computing Machinery.",,
Saeed,"Tariq U., Cheema U.I., Saeed F.","Energy efficiency is a crucial problem in data centers where big data is generally represented by directed or undirected graphs. Analysis of this big data graph is challenging due to volume and velocity of the data as well as irregular memory access patterns. Graph sampling is one of the most effective ways to reduce the size of graph while maintaining crucial characteristics. In this paper we present design and implementation of an FPGA based graph sampling method which is both time- and energy-efficient. This is in contrast to existing parallel approaches which include memory-distributed clusters, multicore and GPUs. Our strategy utilizes a novel graph data structure, that we call COPRA which allows time- and memory-efficient representation of graphs suitable for reconfigurable hardware such as FPGAs. Our experiments show that our proposed techniques are 2x faster and 3x more energy efficient as compared to serial CPU version of the algorithm. We further show that our proposed techniques give comparable speedups to GPU and multi-threaded CPU architecture while energy consumption is 10x less than GPU and 2x less than CPU. 2017 IEEE.",,
Saeed,"Pérez S.V., Saeed F.","It is now possible to compress and decompress large-scale Next-Generation Sequencing files taking advantage of high-performance computing techniques. To this end, we have recently introduced a scalable hybrid parallel algorithm, called phyNGSC, which allows fast compression as well as decompression of big FASTQ datasets using distributed and shared memory programming models via MPI and OpenMP. In this paper we present the design and implementation of a novel parallel data structure which lessens the dependency on decompression and facilitates the handling of DNA sequences in their compressed state using fine-grained decompression in a technique that is identified as in compresso data processing. Using our data structure compression and decompression throughputs of up to 8.71 GB/s and 10.12 GB/s were observed. Our proposed structure and methodology brings us one step closer to compressive genomics and sublinear analysis of big NGS datasets. 2017 IEEE.",,
Saeed,"Vargas-Perez S., Saeed F.","DNA sequencing has moved into the realm of Big Data due to the rapid development of high-throughput, low cost Next-Generation Sequencing (NGS) technologies. Sequential data compression solutions that once were sufficient to efficiently store and distribute this information are now falling behind. In this paper we introduce phyNGSC, a hybrid MPI-OpenMP strategy to speedup the compression of big NGS data by combining the features of both distributed and shared memory architectures. Our algorithm balances work-load among processes and threads, alleviates memory latency by exploiting locality, and accelerates I/O by reducing excessive read/write operations and inter-node message exchange. To make the algorithm scalable, we introduce a novel timestamp-based file structure that allows us to write the compressed data in a distributed and non-deterministic fashion while retaining the capability of reconstructing the dataset with its original order. Our experimental results show that phyNGSC achieved compression times for big NGS datasets that were 45 to 98 percent faster than NGS-specific sequential compressors with throughputs of up to 3 GB/s. Our theoretical analysis and experimental results suggest strong scalability with some datasets yielding super-linear speedups and constant efficiency. We were able to compress 1 terabyte of data in under 8 minutes compared to more than 5 hours taken by NGS-specific compression algorithms running sequentially. Compared to other parallel solutions, phyNGSC achieved up to 6x speedups while maintaining a higher compression ratio. The code for this implementation is available at https://github.com/pcdslab/PHYNGSC. 1990-2012 IEEE.",,
Saeed,"Awan M.G., Saeed F.","Modern high resolution Mass Spectrometry instruments can generate millions of spectra in a single systems biology experiment. Each spectrum consists of thousands of peaks but only a small number of peaks actively contribute to deduction of peptides. Therefore, pre-processing of MS data to detect noisy and non-useful peaks are an active area of research. Most of the sequential noise reducing algorithms are impractical to use as a pre-processing step due to high time-complexity. In this paper, we present a GPU based dimensionality-reduction algorithm, called G-MSR, for MS2 spectra. Our proposed algorithm uses novel data structures which optimize the memory and computational operations inside GPU. These novel data structures include Binary Spectra and Quantized Indexed Spectra (QIS). The former helps in communicating essential information between CPU and GPU using minimum amount of data while latter enables us to store and process complex 3-D data structure into a 1-D array structure while maintaining the integrity of MS data. Our proposed algorithm also takes into account the limited memory of GPUS and switches between in-core and out-of-core modes based upon the size of input data. G-MSR achieves a peak speed-up of 386x over its sequential counterpart and is shown to process over a million spectra in just 32 seconds. The code for this algorithm is available as a GPL open-source at GitHub at the following link: https://github.com/pcdslab/G-MSR. 2017 Association for Computing Machinery.",,
Saeed,"Eslami T., Awan M.G., Saeed F.","Functional Magnetic Resonance Imaging (fMRI) is a non-invasive brain imaging technique for studying the brain's functional activities. Pearson's Correlation Coefficient is an important measure for capturing dynamic behaviors and functional connectivity between brain components. One bottleneck in computing Correlation Coefficients is the time it takes to process big fMRI data. In this paper, we propose GPU-PCC, a GPU based algorithm based on vector dot product, which is able to compute pairwise Pearson's Correlation Coefficients while performing computation once for each pair. Our method is able to compute Correlation Coefficients in an ordered fashion without the need to do post-processing reordering of coefficients. We evaluated GPU-PCC using synthetic and real fMRI data and compared it with sequential version of computing Correlation Coefficient on CPU and existing state-of-the-art GPU method. We show that our GPU-PCC runs 94.62_ faster as compared to the CPU version and 4.28_ faster than the existing GPU based technique on a real fMRI dataset of size 90k voxels. The implemented code is available as GPL license on GitHub portal of our lab at https://github.com/pcdslab/GPU-PCC. 2017 Association for Computing Machinery.",,
Saeed,"Aledhari M., Marhoon A., Hamad A., Saeed F.","The revolution of smart devices has a significant and positive impact on the lives of many people, especially in regard to elements of healthcare. In part, this revolution is attributed to technological advances that enable individuals to wear and use medical devices to monitor their health activities, but remotely. Also, these smart, wearable medical devices assist health care providers in monitoring their patients remotely, thereby enabling physicians to respond quickly in the event of emergencies. An ancillary advantage is that health care costs will be reduced, another benefit that, when paired with prompt medical treatment, indicates significant advances in the contemporary management of health care. However, the competition among manufacturers of these medical devices creates a complexity of small and smart wearable devices such as ECG and EMG. This complexity results in other issues such as patient security, privacy, confidentiality, and identity theft. In this paper, we discuss the design and implementation of a hybrid real-time cryptography algorithm to secure lightweight wearable medical devices. The proposed system is based on an emerging innovative technology between the genomic encryptions and the deterministic chaos method to provide a quick and secure cryptography algorithm for real-time health monitoring that permits for threats to patient confidentiality to be addressed. The proposed algorithm also considers the limitations of memory and size of the wearable health devices. The experimental results and the encryption analysis indicate that the proposed algorithm provides a high level of security for the remote health monitoring system. 2017 IEEE.",,
Saeed,"Sandoval P.C., Claxton J.S., Lee J.W., Saeed F., Hoffert J.D., Knepper M.A.","Vasopressin-mediated regulation of renal water excretion is defective in a variety of water balance disorders in humans. It occurs in part through long-term mechanisms that regulate the abundance of the aquaporin-2 water channel in renal collecting duct cells. Here, we use deep DNA sequencing in mouse collecting duct cells to ask whether vasopressin signaling selectively increases Aqp2 gene transcription or whether it triggers a broadly targeted transcriptional network. ChIP-Seq quantification of binding sites for RNA polymerase II was combined with RNA-Seq quantification of transcript abundances to identify genes whose transcription is regulated by vasopressin. (View curated dataset at https://helixweb.nih.gov/ESBL/Database/Vasopressin/). The analysis revealed only 35 vasopressin-regulated genes (of 3659) including Aqp2. Increases in RNA polymerase II binding and mRNA abundances for Aqp2 far outstripped corresponding measurements for all other genes, consistent with the conclusion that vasopressin-mediated transcriptional regulation is highly selective for Aqp2. Despite the overall selectivity of the net transcriptional response, vasopressin treatment was associated with increased RNA polymerase II binding to the promoter proximal region of a majority of expressed genes, suggesting a nearly global positive regulation of transcriptional initiation with transcriptional pausing. Thus, the overall net selectivity appears to be a result of selective control of transcriptional elongation. 2016 The Author(s).",,
Saeed,"Awan M.G., Saeed F.","Modern day analytics deals with big datasets from diverse fields. For many application the data is in the form of an array which consists of large number of smaller arrays. Existing techniques focus on sorting a single large array and cannot be used for sorting large number of smaller arrays in an efficient manner. Currently no such algorithm is available which can sort such large number of arrays utilizing the massively parallel architecture of GPU devices. In this paper we present a highly scalable parallel algorithm, called GPU-ArraySort, for sorting large number of arrays using a GPU. Our algorithm performs in-place operations and makes minimum use of any temporary run-time memory. Our results indicate that we can sort up to 2 million arrays having 1000 elements each, within few seconds. We compare our results with the unorthodox tagged array sorting technique based on NVIDIAs Thrust library. GPU-ArraySort out-performs the tagged array sorting technique by sorting three times more data in a much smaller time. The developed tool and strategy will be made available at https://github.com/pcdslab/. 2016 IEEE.",,
Saeed,"Maabreh M., Gupta A., Saeed F.","Target-Decoy database is a common dependable strategy used in Peptide-Spectrum-Matching (PSM) for quality assessment. In this, a set of decoy labeled peptides are injected to the database and indexed along with real peptides. Crux Tide is a fast search engine that supports indexing peptides' database and decoys generation. In Tide, indexing FASTA files and generating decoys is a computationally expensive process. In this paper we first analyze the serial Tide indexer and decoy generator algorithm and, then describe a parallel shared memory solution. Our proposed technique utilizes a clever hashing technique to localize the process, and breaks up the processing dependency among threads. The developed parallel versions are able to reduce the computational complexity by approximately 50% and 25% of the sequential time using 4 and 8 threads, respectively. Moreover, our proposed solution could provide high-performance techniques of peptides' databases partitioning where each parallel unit could search and rank locally and independently. 2016 IEEE.",,
Saeed,"Awan M.G., Saeed F.","Motivation: Modern proteomics studies utilize high-throughput mass spectrometers which can produce data at an astonishing rate. These big mass spectrometry (MS) datasets can easily reach peta-scale level creating storage and analytic problems for large-scale systems biology studies. Each spectrum consists of thousands of peaks which have to be processed to deduce the peptide. However, only a small percentage of peaks in a spectrum are useful for peptide deduction as most of the peaks are either noise or not useful for a given spectrum. This redundant processing of non-useful peaks is a bottleneck for streaming high-throughput processing of big MS data. One way to reduce the amount of computation required in a high-throughput environment is to eliminate non-useful peaks. Existing noise removing algorithms are limited in their data-reduction capability and are compute intensive making them unsuitable for big data and high-throughput environments. In this paper we introduce a novel low-complexity technique based on classification, quantization and sampling of MS peaks. Results: We present a novel data-reductive strategy for analysis of Big MS data. Our algorithm, called MS-REDUCE, is capable of eliminating noisy peaks as well as peaks that do not contribute to peptide deduction before any peptide deduction is attempted. Our experiments have shown up to 100_ speed up over existing state of the art noise elimination algorithms while maintaining comparable high quality matches. Using our approach we were able to process a million spectra in just under an hour on a moderate server. Availability and implementation: The developed tool and strategy has been made available to wider proteomics and parallel computing community and the code can be found at https://github.com/pcdslab/MSREDUCE. 2016 The Author 2016. Published by Oxford University Press. All rights reserved.",,
Saeed,Saeed F.,"Proteogenomics is an emerging field of systems biology research at the intersection of proteomics and genomics. Two high-throughput technologies, Mass Spectrometry (MS) for proteomics and Next Generation Sequencing (NGS) machines for genomics are required to conduct proteogenomics studies. Independently both MS and NGS technologies are inflicted with data deluge which creates problems of storage, transfer, analysis and visualization. Integrating these big data sets (NGS+MS) for proteogenomics studies compounds all of the associated computational problems. Existing sequential algorithms for these proteogenomics datasets analysis are inadequate for big data and high performance computing (HPC) solutions are almost non-existent. The purpose of this paper is to introduce the big data problem of proteogenomics and the associated challenges in analyzing, storing and transferring these data sets. Further, opportunities for high performance computing research community are identified and possible future directions are discussed. 2015 IEEE.",,
Saeed,"Hefeida M.S., Saeed F.",We propose a Data Aware Communication Technique (DACT) that reduces energy consumption in Energy HarvestingWireless Sensor Networks (EH-WSN). DACT takes advantage of the data correlation present in household EH-WSN applications to reduce communication overhead. It adapts its functionality according to correlations in data communicated over the EH-WSN and operates independently from spatial and temporal correlations without requiring location information. Our results show that DACT improves communication efficiency of sensor nodes and can help reduce idle energy consumption in an average-size home by up to 90% as compared to spatial/temporal correlation-based communication techniques. IFIP International Federation for Information Processing 2016.,,
Saeed,"Aledhari M., Hefeida M.S., Saeed F.","Modern genomic studies utilize high-throughput instruments which can produce data at an astonishing rate. These big genomic datasets produced using next generation sequencing (NGS) machines can easily reach peta-scale level creating storage, analytic and transmission problems for large-scale system biology studies. Traditional networking protocols are oblivious to the data that is being transmitted and are designed for general purpose data transfer. In this paper we present a novel data-aware network transfer protocol to efficiently transfer big genomic data. Our protocol exploits the limited alphabet of DNA nucleotide and is developed over the hypertext transfer protocol (HTTP) framework. Our results show that proposed technique improves transmission up to 84 times when compared to normal HTTP encoding schemes. We also show that the performance of the resultant protocol (called VTTP) using a single machine is comparable to BitTorrent protocol used on 10 machines. IFIP International Federation for Information Processing 2016.",,
Saeed,"Khositseth S., Uawithya P., Somparn P., Charngkaew K., Thippamom N., Hoffert J.D., Saeed F., Payne D.M., Chen S.-H., Fenton R.A., Pisitkun T.","Hypokalemia (low serum potassium level) is a common electrolyte imbalance that can cause a defect in urinary concentrating ability, i.e., nephrogenic diabetes insipidus (NDI), but the molecular mechanism is unknown. We employed proteomic analysis of inner medullary collecting ducts (IMCD) from rats fed with a potassium-free diet for 1 day. IMCD protein quantification was performed by mass spectrometry using a label-free methodology. A total of 131 proteins, including the water channel AQP2, exhibited significant changes in abundance, most of which were decreased. Bioinformatic analysis revealed that many of the down-regulated proteins were associated with the biological processes of generation of precursor metabolites and energy, actin cytoskeleton organization, and cell-cell adhesion. Targeted LC-MS/MS and immunoblotting studies further confirmed the down regulation of 18 selected proteins. Electron microscopy showed autophagosomes/autophagolysosomes in the IMCD cells of rats deprived of potassium for only 1 day. An increased number of autophagosomes was also confirmed by immunofluorescence, demonstrating co-localization of LC3 and Lamp1 with AQP2 and several other down-regulated proteins in IMCD cells. AQP2 was also detected in autophagosomes in IMCD cells of potassium-deprived rats by immunogold electron microscopy. Thus, enhanced autophagic degradation of proteins, most notably including AQP2, is an early event in hypokalemia-induced NDI.",,
Saeed,"Perez S.V., Saeed F.","The amount of big data from high-throughput Next-Generation Sequencing (NGS) techniques represents various challenges such as storage, analysis and transmission of massive datasets. One solution to storage and transmission of data is compression using specialized compression algorithms. The existing specialized algorithms suffer from poor scalability with increasing size of the datasets and best available solutions can take hours to compress gigabytes of data. Compression and decompression using these techniques for peta-scale data sets is prohibitively expensive in terms of time and energy. In this paper we introduce paraDSRC, a parallel implementation of the DNA Sequence Reads Compression (DSRC) application using a message passing model that presents reduction of the compression time complexity by a factor of O(1/p) (where p is the number of processing units). Our experimental results show that paraDSRC achieves compression times that are 43% to 99% faster than DSRC and compression throughputs of up to 8.4GB/s on a moderate size cluster. For many of the datasets used in our experiments super-linear speedups have been registered making the implementation strongly scalable. We also show that paraDSRC is more than 25.6x faster than comparable parallel compression algorithms. The code is available for free-academic use at https://github.com/PCDS/paraDSRC. 2015 IEEE.",,
Saeed,"Aledhari M., Saeed F.","Genomic data is growing exponentially due to next generation sequencing technologies (NGS) and their ability to produce massive amounts of data in a short time. NGS technologies generate big genomic data that needs to be exchanged between different locations efficiently and reliably. The current network transfer protocols rely on Transmission Control Protocol (TCP) or User Data gram Protocol (UDP) protocols, ignoring data size and type. Universal application layer protocols such as HTTP are designed for wide variety of data types and are not particularly efficient for genomic data. Therefore, we present a new data-Aware transfer protocol for genomic-data that increases network throughput and reduces latency, called Genomic Text Transfer Protocol (GTTP). In this paper, we design and implement a new network transfer protocol for big genomic DNA dataset that relies on the Hypertext Transfer Protocol (HTTP). Modification to content-encoding of HTTP has been done that would transfer big genomic DNA datasets using machine-To-machine (M2M) and client(s)-server topologies. Our results show that our modification to HTTP reduces the transmitted data by 75% of original data and still be able to regenerate the data at the client side for bioinformatics analysis. Consequently, the transfer of data using GTTP is shown to be much faster (about 8 times faster than HTTP) when compared with regular HTTP. 2015 IEEE.",,
Saeed,"Awan M.G., Saeed F.","Mass spectrometry (MS) based proteomics has useful biological applications. Modern mass spectrometers produce millions of spectra from complex biological samples in a short time. Existing solutions for analysis of MS data are based on sequential approaches to analyze these complex data sets. However, the enormous data deluge from mass spectrometers have severely limited the capabilities of these tools. If useful research has to proceed there is a need to develop big data techniques that will allow efficient computation of these heterogeneous noisy MS data sets. In this paper, we show how random sampling of MS data sets can lead to efficient and fast analysis while decreasing the amount of data that needs to be analyzed for each spectrum. For millions of spectra our sampling techniques decreases the number of peaks by a significant number that need to be analyzed for downstream analysis. Copyright ISCA, BICOB 2015.",,
Saeed,"Hoffert J.D., Pisitkun T., Saeed F., Wilson J.L., Knepper M.A.","Satavaptan (SR121463) is a vasopressin V2 receptor antagonist that has been shown to improve hyponatremia in patients with cirrhosis, congestive heart failure, and syndrome of inappropriate antidiuresis. While known to inhibit ad-enylyl cyclase-mediated accumulation of intracellular cyclic AMP and potentially recruit ?-arrestin in kidney cell lines, very little is known regarding the signaling pathways that are affected by this drug. To this end, we carried out a global quantitative phosphoproteomic analysis of native rat inner medullary collecting duct cells pretreated with satavaptan or vehicle control followed by the V2 receptor agonist desmopressin (dDAVP) for 0.5, 2, 5, or 15 min. A total of 2,449 unique phosphopeptides from 1,160 proteins were identified. Phos-phopeptides significantly changed by satavaptan included many of the same kinases [protein kinase A, phosphoinositide 3-kinase, mitogen-activated protein kinase kinase kinase 7 (TAK1), and calcium/cal-modulin-dependent kinase kinase 2] and channels (aquaporin-2 and urea transporter UT-A1) regulated by vasopressin. Time course clustering and kinase motif analysis suggest that satavaptan blocks dDAVP-mediated activation of basophilic kinases, while also blocking dDAVP-mediated inhibition of proline-directed kinases. Satavaptan affects a variety of dDAVP-mediated processes including regulation of cell-cell junctions, actin cytoskeleton dynamics, and signaling through Rho GTPases. These results demonstrate that, overall, satavaptan acts as a selective V2 receptor antagonist and affects many of the same signaling pathways regulated by vasopressin. This study represents the first ""systems-wide"" analysis of a ""vaptan""-class drug and provides a wealth of new data regarding the effects of satavaptan on vasopressin-mediated phosphorylation events.",,
Saeed,"Saeed F., Hoffert J.D., Knepper M.A.","High-throughput mass spectrometers can produce massive amounts of redundant data at an astonishing rate with many of them having poor signal-to-noise (S/N) ratio. These low S/N ratio spectra may not get interpreted using conventional spectra-to-database matching techniques. In this paper, we present an efficient algorithm, CAMS-RS (Clustering Algorithm for Mass Spectra using Restricted Space and Sampling) for clustering of raw mass spectrometry data. CAMS-RS utilizes a novel metric (called F-set) that exploits the temporal and spatial patterns to accurately assess similarity between two given spectra. The F-set similarity metric is independent of the retention time and allows clustering of mass spectrometry data from independent LC-MS/MS runs. A novel restricted search space strategy is devised to limit the comparisons of the number of spectra. An intelligent sampling method is executed on individual bins that allow merging of the results to make the final clusters. Our experiments, using experimentally generated data sets, show that the proposed algorithm is able to cluster spectra with high accuracy and is helpful in interpreting low S/N ratio spectra. The CAMS-RS algorithm is highly scalable with increasing number of spectra and our implementation allows clustering of up to a million spectra within minutes. 2004-2012 IEEE.",,
Saeed,"Sanghi A., Zaringhalam M., Corcoran C.C., Saeed F., Hoffert J.D., Sandoval P., Pisitkun T., Knepper M.A.","Biological information is growing at a rapid pace, making it difficult for individual investigators to be familiar with all information that is relevant to their own research. Computers are beginning to be used to extract and curate biological information; however, the complexity of human language used in research papers continues to be a critical barrier to full automation of knowledge extraction. Here, we report a manually curated knowledge base of vasopressin actions in renal epithelial cells that is designed to be readable either by humans or by computer programs using natural language processing algorithms. The knowledge base consists of three related databases accessible at https://helixweb.nih.gov/ESBL/TinyUrls/Vaso_portal.html. One of the component databases reports vasopressin actions on individual proteins expressed in renal epithelia, including effects on phosphorylation, protein abundances, protein translocation from one subcellular compartment to another, protein-protein binding interactions, etc. The second database reports vasopressin actions on physiological measures in renal epithelia, and the third reports specific mRNA species whose abundances change in response to vasopressin. We illustrate the application of the knowledge base by using it to generate a protein kinase network that connects vasopressin binding in collecting duct cells to physiological effects to regulate the water channel protein aquaporin-2. 2014 the American Physiological Society.",,
Saeed,"Sandoval P.C., Slentz D.H., Pisitkun T., Saeed F., Hoffert J.D., Knepper M.A.","Vasopressin regulates water excretion, in part, by controlling the abundances of the water channel aquaporin-2 (AQP2) protein and regulatory proteins in the renal collecting duct. To determine whether vasopressin-induced alterations in protein abundance result from modulation of protein production, protein degradation, or both, we used protein mass spectrometry with dynamic stable isotope labeling in cell culture to achieve a proteome-wide determination of protein half-lives and relative translation rates in mpkCCD cells. Measurements were made at steady state in the absence or presence of the vasopressin analog, desmopressin (dDAVP). Desmopressin altered the translation rate rather than the stability of most responding proteins, but it significantly increased both the translation rate and the half-life of AQP2. In addition, proteins associated with vasopressin action, including Mal2, Akap12, gelsolin, myosin light chain kinase, annexin-2, and Hsp70, manifested altered translation rates. Interestingly, desmopressin increased the translation of seven glutathione S-transferase proteins and enhanced protein S-glutathionylation, uncovering a previously unexplored vasopressin-induced post-translational modification. Additional bioinformatic analysis of the mpkCCD proteome indicated a correlation between protein function and protein half-life. In particular, processes that are rapidly regulated, such as transcription, endocytosis, cell cycle regulation, and ubiquitylation are associated with proteins with especially short half-lives. These data extend our understanding of the mechanisms underlying vasopressin signaling and provide a broad resource for additional investigation of collecting duct function (http://helixweb.nih.gov/ ESBL/Database/ProteinHalfLives/index.html). Copyright 2013 by the American Society of Nephrology.",,
Saeed,"Saeed F., Hoffert J.D., Knepper M.A.","High-throughput mass spectrometers can produce thousands of peptide spectra from a single complex protein sample in a short amount of time. These data sets contain a substantial amount of redundancy (i.e. the same peptide is selected and identified multiple times in a single experiment) from peptides that may get selected multiple times in the liquid chromatography mass spectrometry (LC-MS/MS) experiment. The data from these mass spectrometers contain a substantial number of spectra that have low signal to noise (S/N) ratio and may not get interpreted due to poor quality. Recently, we presented a graph theoretic algorithm, CAMS (Clustering Algorithm for Mass Spectra) for clustering mass spectrometry data. CAMS utilized a novel metric, called a F-set, that allows accurate identification of the spectra that are similar with much higher accuracy and sensitivity than if single peak comparisons were performed. In this paper we present a multithreaded algorithm, called P-CAMS, for clustering of mass spectral data on multicore machines. The algorithm relies on intelligent matrix completion for graph construction and a load-balancing scheme for substantial speedups. We study the scalability performance of the proposed parallel algorithm on a multicore machine using synthetically generated spectra with parameters carefully chosen to mimic real-world mass spectrometry datasets. Real experimental datasets were also generated for quality assessment of the clustering results from the proposed algorithm. The results show that the proposed algorithms have scalable runtime performances and gives clustering results similar to a serial algorithm. The study also provides insight into the design of high performance algorithms for irregular problems in proteomics on many-core architectures. Copyright 2013 ACM.",,
